"","value","species_id","citation_id","site_id","treatment","trait_id","variable_id"
"1",0.0348136075,227,1000000070,1000000232,2000000012,NA,1000000290
"2",0.020593965,35029,1000000070,1000000232,2000000012,NA,1000000290
"3",0.0108853815,41267,1000000070,1000000232,2000000012,NA,1000000290
"4",0.0122583125,1000003910,1000000070,1000000232,2000000012,NA,1000000290
"5",0.034323275,3762,1000000070,1000000232,2000000012,NA,1000000290
"6",0.0357942725,605,1000000070,1000000232,2000000012,NA,1000000290
"7",0.02353596,27020,1000000070,1000000232,2000000012,NA,1000000290
"8",0.0044129925,1000007816,1000000070,1000000232,2000000012,NA,1000000290
"9",0.020593965,1000020938,1000000070,1000000232,2000000012,NA,1000000290
"10",0.016867438,1000020939,1000000070,1000000232,2000000012,NA,1000000290
"11",0.01176798,50962,1000000070,1000000232,2000000012,NA,1000000290
"12",0.01176798,1354,1000000070,1000000232,2000000012,NA,1000000290
"13",0.0040207265,1000004882,1000000114,1000025739,2000000012,NA,1000000290
"14",0.0091201845,50498,1000000114,1000025739,2000000012,NA,1000000290
"15",0.0463854545,1000001544,1000000069,1000025739,2000000012,NA,1000000290
"16",0.0526617105,1000001544,1000000069,1000025739,2000000012,NA,1000000290
"17",0.0201036325,1000001544,1000000069,1000025739,2000000012,NA,1000000290
"18",0.022359162,1000001544,1000000069,1000025739,2000000012,NA,1000000290
"19",0.034323275,10238,1000000069,1000025739,2000000012,NA,1000000290
"20",0.038049802,10238,1000000069,1000025739,2000000012,NA,1000000290
"21",0.0261837555,10238,1000000069,1000025739,2000000012,NA,1000000290
"22",0.027262487,10238,1000000069,1000025739,2000000012,NA,1000000290
"23",0.0165732385,50687,1000000069,1000025739,2000000012,NA,1000000290
"24",0.015886773,50687,1000000069,1000025739,2000000012,NA,1000000290
"25",0.0108853815,50687,1000000069,1000025739,2000000012,NA,1000000290
"26",0.009414384,50687,1000000069,1000025739,2000000012,NA,1000000290
"27",0.012356379,1000012111,1000000069,1000025739,2000000012,NA,1000000290
"28",0.016671305,1000012111,1000000069,1000025739,2000000012,NA,1000000290
"29",0.009218251,1000012111,1000000069,1000025739,2000000012,NA,1000000290
"30",0.0112776475,1000012111,1000000069,1000025739,2000000012,NA,1000000290
"31",0.0316754795,1000020872,1000000069,1000025739,2000000012,NA,1000000290
"32",0.0261837555,1000020872,1000000069,1000025739,2000000012,NA,1000000290
"33",0.009414384,1000020872,1000000069,1000025739,2000000012,NA,1000000290
"34",0.020986231,1000020872,1000000069,1000025739,2000000012,NA,1000000290
"35",0.0432473265,1000020934,1000000117,1000026724,2000000012,NA,1000000290
"36",0.0608992965,1000020916,1000000118,1000026724,2000000012,NA,1000000290
"37",0.0387362675,1000020927,1000000118,1000026724,2000000012,NA,1000000290
"38",0.02157463,1000020895,1000000118,1000026724,2000000012,NA,1000000290
"39",0.0165732385,1000020896,1000000118,1000026724,2000000012,NA,1000000290
"40",0.018240369,1000020942,1000000118,1000026724,2000000012,NA,1000000290
"41",0.0479545185,1000020905,1000000119,1000026727,2000000012,NA,1000000290
"42",0.065704555,1000020911,1000000119,1000026727,2000000012,NA,1000000290
"43",0.0760015375,1000020890,1000000119,1000026727,2000000012,NA,1000000290
"44",0.012160246,1000020889,1000000119,1000026727,2000000012,NA,1000000290
"45",0.0937793066864475,380,1000000027,1000025740,2000000012,NA,1000000290
"46",0.107832703845006,380,1000000027,1000005005,2000000012,NA,1000000290
"47",0.0875903881229485,380,1000000027,1000000013,2000000012,NA,1000000290
"48",0.0765595620295289,1000003422,1000000027,1000000013,2000000012,NA,1000000290
"49",0.018067747217822,1000020891,1000000027,1000025740,2000000012,NA,1000000290
"50",0.0369155765113002,1000003442,1000000027,1000005005,2000000012,NA,1000000290
"51",0.0325920357909611,1000003446,1000000027,1000000013,2000000012,NA,1000000290
"52",0.0364349432000295,1000003459,1000000027,1000025740,2000000012,NA,1000000290
"53",0.114068116814886,1000003460,1000000027,1000005005,2000000012,NA,1000000290
"54",0.044326058,49943,1000000071,2000000002,2000000012,NA,1000000290
"55",0.085121722,49953,1000000071,2000000002,2000000012,NA,1000000290
"56",0.0416782625,1000011255,1000000071,2000000002,2000000012,NA,1000000290
"57",0.0312832135,49993,1000000071,2000000002,2000000012,NA,1000000290
"58",0.14513842,380,1000000071,2000000002,2000000012,NA,1000000290
"59",0.012356379,50567,1000000071,2000000002,2000000012,NA,1000000290
"60",0.010983448,1000020928,1000000121,1000025742,2000000012,NA,1000000290
"61",0.010787315,48766,1000000121,1000025742,2000000012,NA,1000000290
"62",0.09022118,19743,1000000121,1000025742,2000000012,NA,1000000290
"63",0.0379517355,1000020931,1000000121,1000025742,2000000012,NA,1000000290
"64",0.0142642627575,24048,1000000121,1000025742,2000000012,NA,1000000290
"65",0.08041453,44340,1000000121,1000025742,2000000012,NA,1000000290
"66",0.0044129925,33546,1000000121,1000025742,2000000012,NA,1000000290
"67",0.0575650355,3418,1000000121,1000025742,2000000012,NA,1000000290
"68",0.075211317643,1000020887,1000000121,1000025742,2000000012,NA,1000000290
"69",0.0022555295,1000000871,1000000075,1000025743,2000000012,NA,1000000290
"70",0.001176798,50136,1000000075,1000025743,2000000012,NA,1000000290
"71",0.0038245935,1000020922,1000000075,1000025743,2000000012,NA,1000000290
"72",0.006276256,1000004162,1000000075,1000025743,2000000012,NA,1000000290
"73",0.0038245935,1000004518,1000000075,1000025743,2000000012,NA,1000000290
"74",0.0050013915,5736,1000000075,1000025743,2000000012,NA,1000000290
"75",0.004707192,1000020936,1000000075,1000025743,2000000012,NA,1000000290
"76",0.0063743225,1000020941,1000000075,1000025743,2000000012,NA,1000000290
"77",0.016671305,1000001917,1000000076,1000000346,2000000012,NA,1000000290
"78",0.008825985,46256,1000000076,1000000346,2000000012,NA,1000000290
"79",0.02941995,1000020919,1000000076,1000000346,2000000012,NA,1000000290
"80",0.028439285,380,1000000076,1000000346,2000000012,NA,1000000290
"81",0.016671305,5467,1000000076,1000000346,2000000012,NA,1000000290
"82",0.053936575,1000020930,1000000076,1000000346,2000000012,NA,1000000290
"83",0.02157463,1000006740,1000000076,1000000346,2000000012,NA,1000000290
"84",0.010787315,1000011797,1000000076,1000000346,2000000012,NA,1000000290
"85",0.02353596,1000020940,1000000076,1000000346,2000000012,NA,1000000290
"86",0.028439285,24450,1000000076,1000000346,2000000012,NA,1000000290
"87",0.0463854545,1000020880,1000000101,1000025739,2000000012,NA,1000000290
"88",0.028831551,1000020868,1000000101,1000025739,2000000012,NA,1000000290
"89",0.0352058735,1000020879,1000000101,1000025739,2000000012,NA,1000000290
"90",0.0526617105,1000008327,1000000101,1000025739,2000000012,NA,1000000290
"91",0.0318716125,1000020881,1000000101,1000025739,2000000012,NA,1000000290
"92",0.0196133,1000009201,1000000101,1000025739,2000000012,NA,1000000290
"93",0.0253992235,1000020874,1000000101,1000025739,2000000012,NA,1000000290
"94",0.0338329425,1000020875,1000000101,1000025739,2000000012,NA,1000000290
"95",0.015886773,1000020876,1000000101,1000025739,2000000012,NA,1000000290
"96",0.046875787,1000020877,1000000101,1000025739,2000000012,NA,1000000290
"97",0.010787315,49943,1000000078,2000000002,2000000012,NA,1000000290
