"","value","species_id","citation_id","site_id","treatment","trait_id","variable_id"
"1",37.32,1000021036,1000000174,1000026751,2000000012,NA,1000000292
"2",34.71,1000021036,1000000174,1000026751,2000000012,NA,1000000292
"3",46.89,1000021036,1000000174,1000026751,2000000012,NA,1000000292
"4",29.29,1000021036,1000000174,1000026751,2000000012,NA,1000000292
"5",26.18,1000021012,1000000174,1000026751,2000000012,NA,1000000292
"6",26.35,1000021012,1000000174,1000026751,2000000012,NA,1000000292
"7",27.34,1000021012,1000000174,1000026751,2000000012,NA,1000000292
"8",24.54,1000021012,1000000174,1000026751,2000000012,NA,1000000292
"9",32.02,1000021038,1000000174,1000026751,2000000012,NA,1000000292
"10",42.52,1000021038,1000000174,1000026751,2000000012,NA,1000000292
"11",30.64,1000021038,1000000174,1000026751,2000000012,NA,1000000292
"12",32.16,1000021038,1000000174,1000026751,2000000012,NA,1000000292
"13",56.54,1000021037,1000000174,1000026751,2000000012,NA,1000000292
"14",57.14,1000021037,1000000174,1000026751,2000000012,NA,1000000292
"15",51.21,1000021037,1000000174,1000026751,2000000012,NA,1000000292
"16",55.76,1000021037,1000000174,1000026751,2000000012,NA,1000000292
"17",25.97,1000021027,1000000174,1000026751,2000000012,NA,1000000292
"18",27.24,1000021027,1000000174,1000026751,2000000012,NA,1000000292
"19",31.17,1000021027,1000000174,1000026751,2000000012,NA,1000000292
"20",25.6,1000021027,1000000174,1000026751,2000000012,NA,1000000292
"21",26.34,1000021017,1000000174,1000026751,2000000012,NA,1000000292
"22",23.78,1000021017,1000000174,1000026751,2000000012,NA,1000000292
"23",28.16,1000021017,1000000174,1000026751,2000000012,NA,1000000292
"24",26.13,1000021017,1000000174,1000026751,2000000012,NA,1000000292
"25",34.05,1000021028,1000000174,1000026751,2000000012,NA,1000000292
"26",32.74,1000021028,1000000174,1000026751,2000000012,NA,1000000292
"27",36.71,1000021028,1000000174,1000026751,2000000012,NA,1000000292
"28",28.71,1000021028,1000000174,1000026751,2000000012,NA,1000000292
"29",19.87,1000021033,1000000174,1000026751,2000000012,NA,1000000292
"30",21.44,1000021033,1000000174,1000026751,2000000012,NA,1000000292
"31",27.71,1000021033,1000000174,1000026751,2000000012,NA,1000000292
"32",24.42,1000021033,1000000174,1000026751,2000000012,NA,1000000292
"33",69.01,1000021035,1000000174,1000026751,2000000012,NA,1000000292
"34",50.98,1000021035,1000000174,1000026751,2000000012,NA,1000000292
"35",50.57,1000021035,1000000174,1000026751,2000000012,NA,1000000292
"36",65.68,1000021035,1000000174,1000026751,2000000012,NA,1000000292
"37",44.34,1000021029,1000000174,1000026751,2000000012,NA,1000000292
"38",46.67,1000021029,1000000174,1000026751,2000000012,NA,1000000292
"39",42.23,1000021029,1000000174,1000026751,2000000012,NA,1000000292
"40",34.9,1000021029,1000000174,1000026751,2000000012,NA,1000000292
"41",19.26,1000021021,1000000174,1000026751,2000000012,NA,1000000292
"42",33.95,1000021021,1000000174,1000026751,2000000012,NA,1000000292
"43",24.34,1000021021,1000000174,1000026751,2000000012,NA,1000000292
"44",14.28,1000021021,1000000174,1000026751,2000000012,NA,1000000292
"45",30.62,1000021015,1000000174,1000026751,2000000012,NA,1000000292
"46",32.06,1000021015,1000000174,1000026751,2000000012,NA,1000000292
"47",30.94,1000021015,1000000174,1000026751,2000000012,NA,1000000292
"48",45.49,1000021015,1000000174,1000026751,2000000012,NA,1000000292
"49",47.58,1000021026,1000000174,1000026751,2000000012,NA,1000000292
"50",32.7,1000021026,1000000174,1000026751,2000000012,NA,1000000292
"51",34.14,1000021026,1000000174,1000026751,2000000012,NA,1000000292
"52",39.91,1000021026,1000000174,1000026751,2000000012,NA,1000000292
"53",19.04,1000021016,1000000174,1000026751,2000000012,NA,1000000292
"54",31.02,1000021016,1000000174,1000026751,2000000012,NA,1000000292
"55",25.14,1000021016,1000000174,1000026751,2000000012,NA,1000000292
"56",26.52,1000021016,1000000174,1000026751,2000000012,NA,1000000292
"57",36.47,1000021016,1000000174,1000026751,2000000012,NA,1000000292
"58",34.24,51031,1000000174,1000026751,2000000012,NA,1000000292
"59",42.94,51031,1000000174,1000026751,2000000012,NA,1000000292
"60",41.51,51031,1000000174,1000026751,2000000012,NA,1000000292
"61",37.82,51031,1000000174,1000026751,2000000012,NA,1000000292
"62",16.91,1000021025,1000000174,1000026751,2000000012,NA,1000000292
"63",22.31,1000021025,1000000174,1000026751,2000000012,NA,1000000292
"64",21.92,1000021025,1000000174,1000026751,2000000012,NA,1000000292
"65",23.34,1000021025,1000000174,1000026751,2000000012,NA,1000000292
"66",25.53,1000021018,1000000174,1000026751,2000000012,NA,1000000292
"67",33,1000021018,1000000174,1000026751,2000000012,NA,1000000292
"68",52.09,1000021018,1000000174,1000026751,2000000012,NA,1000000292
"69",32.36,1000021018,1000000174,1000026751,2000000012,NA,1000000292
"70",22.19,1000021032,1000000174,1000026751,2000000012,NA,1000000292
"71",30.96,1000021032,1000000174,1000026751,2000000012,NA,1000000292
"72",29.3,1000021032,1000000174,1000026751,2000000012,NA,1000000292
"73",30.76,1000021015,1000000174,1000026751,2000000012,NA,1000000292
"74",34.14,1000021015,1000000174,1000026751,2000000012,NA,1000000292
"75",32.1,1000021015,1000000174,1000026751,2000000012,NA,1000000292
"76",28.18,1000021015,1000000174,1000026751,2000000012,NA,1000000292
"77",32.03,51031,1000000174,1000026751,2000000012,NA,1000000292
"78",30.23,51031,1000000174,1000026751,2000000012,NA,1000000292
"79",29.69,51031,1000000174,1000026751,2000000012,NA,1000000292
"80",44.58,51031,1000000174,1000026751,2000000012,NA,1000000292
"81",24.76,1000021031,1000000174,1000026751,2000000012,NA,1000000292
"82",45.08,1000021031,1000000174,1000026751,2000000012,NA,1000000292
"83",34.77,1000021031,1000000174,1000026751,2000000012,NA,1000000292
"84",33.99,1000021031,1000000174,1000026751,2000000012,NA,1000000292
"85",11.56,1000021013,1000000174,1000026751,2000000012,NA,1000000292
"86",8.7,1000021013,1000000174,1000026751,2000000012,NA,1000000292
"87",11.94,1000021013,1000000174,1000026751,2000000012,NA,1000000292
"88",10.37,1000021013,1000000174,1000026751,2000000012,NA,1000000292
"89",35.32,1000021030,1000000174,1000026751,2000000012,NA,1000000292
"90",34.74,1000021030,1000000174,1000026751,2000000012,NA,1000000292
"91",39.11,1000021030,1000000174,1000026751,2000000012,NA,1000000292
"92",38.36,1000021030,1000000174,1000026751,2000000012,NA,1000000292
"93",26.76,1000021020,1000000174,1000026751,2000000012,NA,1000000292
"94",19.66,1000021020,1000000174,1000026751,2000000012,NA,1000000292
"95",26.89,1000021020,1000000174,1000026751,2000000012,NA,1000000292
"96",30.15,1000021020,1000000174,1000026751,2000000012,NA,1000000292
"97",38.76,1000021026,1000000174,1000026751,2000000012,NA,1000000292
"98",26.5,1000021026,1000000174,1000026751,2000000012,NA,1000000292
"99",33.27,1000021026,1000000174,1000026751,2000000012,NA,1000000292
"100",31.08,1000021026,1000000174,1000026751,2000000012,NA,1000000292
"101",45.02,1000021029,1000000174,1000026751,2000000012,NA,1000000292
"102",34.4,1000021029,1000000174,1000026751,2000000012,NA,1000000292
"103",49.61,1000021029,1000000174,1000026751,2000000012,NA,1000000292
"104",42.59,1000021029,1000000174,1000026751,2000000012,NA,1000000292
"105",18.97,1000021023,1000000174,1000026751,2000000012,NA,1000000292
"106",18.95,1000021023,1000000174,1000026751,2000000012,NA,1000000292
"107",20.48,1000021023,1000000174,1000026751,2000000012,NA,1000000292
"108",29.35,1000021023,1000000174,1000026751,2000000012,NA,1000000292
"109",26.81,1000021019,1000000174,1000026751,2000000012,NA,1000000292
"110",27.11,1000021019,1000000174,1000026751,2000000012,NA,1000000292
"111",41.42,1000021019,1000000174,1000026751,2000000012,NA,1000000292
"112",28.27,1000021019,1000000174,1000026751,2000000012,NA,1000000292
"113",13.2,1000021019,1000000174,1000026751,2000000012,NA,1000000292
"114",12.05,1000021029,1000000174,1000026751,2000000012,NA,1000000292
"115",30.58,1000021029,1000000174,1000026751,2000000012,NA,1000000292
"116",18.68,1000021029,1000000174,1000026751,2000000012,NA,1000000292
"117",18.63,1000021029,1000000174,1000026751,2000000012,NA,1000000292
"118",26.4,1000021032,1000000174,1000026751,2000000012,NA,1000000292
"119",29.77,1000021032,1000000174,1000026751,2000000012,NA,1000000292
"120",35.34,1000021032,1000000174,1000026751,2000000012,NA,1000000292
