"","value","species_id","citation_id","site_id","treatment","trait_id","variable_id"
"1",186.608066974961,1000020993,1000000142,1000004984,2000000012,NA,1000000284
"2",117.267364492462,1000020981,1000000142,1000004982,2000000012,NA,1000000284
"3",114.208215853528,1000020982,1000000142,1000004984,2000000012,NA,1000000284
"4",191.706648039851,1000020996,1000000142,1000004984,2000000012,NA,1000000284
"5",186.608066974961,1000020978,1000000142,1000004982,2000000012,NA,1000000284
"6",144.799702242866,1000020979,1000000142,1000004984,2000000012,NA,1000000284
"7",140.720837390954,1000020975,1000000142,1000004982,2000000012,NA,1000000284
"8",94.8336078069473,1000020998,1000000142,1000004982,2000000012,NA,1000000284
"9",112.168783427572,1000020976,1000000142,1000004982,2000000012,NA,1000000284
"10",129.503959048197,1000021001,1000000142,1000004984,2000000012,NA,1000000284
"11",183.548918336027,1000020980,1000000142,1000004982,2000000012,NA,1000000284
"12",127.090630643492,1000020989,1000000139,1000004985,2000000012,NA,1000000284
"13",318.151458449114,1000020938,1000000113,1000000232,2000000012,NA,1000000284
"14",139.759171582549,1000020939,1000000113,1000000232,2000000012,NA,1000000284
"15",225.357283068122,13388,1000000113,1000000232,2000000012,NA,1000000284
"16",141.740553603932,227,1000000113,1000000232,2000000012,NA,1000000284
"17",132.563107687131,41267,1000000113,1000000232,2000000012,NA,1000000284
"18",185.588350761983,3762,1000000113,1000000232,2000000012,NA,1000000284
"19",221.686961908501,27020,1000000113,1000000232,2000000012,NA,1000000284
"20",219.238985790255,1354,1000000113,1000000232,2000000012,NA,1000000284
"21",163.154594076469,605,1000000143,1000000232,2000000012,NA,1000000284
"22",142.76026981691,1000020896,1000000118,1000026724,2000000012,NA,1000000284
"23",227.396715494078,1000020916,1000000118,1000026724,2000000012,NA,1000000284
"24",210.061539873453,1000020927,1000000118,1000026724,2000000012,NA,1000000284
"25",241.672742475769,1000020895,1000000118,1000026724,2000000012,NA,1000000284
"26",230.455864133012,1000020942,1000000118,1000026724,2000000012,NA,1000000284
"27",200.884093956652,380,1000000027,1000005005,2000000012,NA,1000000284
"28",220.258702003233,380,1000000027,1000025740,2000000012,NA,1000000284
"29",192.726364252828,380,1000000027,1000005005,2000000012,NA,1000000284
"30",189.667215613895,380,1000000027,1000000013,2000000012,NA,1000000284
"31",213.120688512387,44564,1000000027,1000025740,2000000012,NA,1000000284
"32",152.957431946689,1000003422,1000000027,1000000013,2000000012,NA,1000000284
"33",218.219269577277,1000003423,1000000027,1000025740,2000000012,NA,1000000284
"34",166.213742715402,1000003442,1000000027,1000005005,2000000012,NA,1000000284
"35",142.76026981691,1000003446,1000000027,1000000013,2000000012,NA,1000000284
"36",203.943242595586,1000003460,1000000027,1000005005,2000000012,NA,1000000284
"37",288.579688272754,49878,1000000144,1000000346,2000000012,NA,1000000284
"38",199.864377743674,1000012191,1000000144,1000000346,2000000012,NA,1000000284
"39",354.861242116319,1000021000,1000000144,1000000346,2000000012,NA,1000000284
"40",201.90381016963,1000014855,1000000144,1000000346,2000000012,NA,1000000284
"41",131.543391474153,19251,1000000145,1000026724,2000000012,NA,1000000284
"42",267.165647800217,1000020915,1000000145,1000026724,2000000012,NA,1000000284
"43",175.391188632204,1000020918,1000000145,1000026724,2000000012,NA,1000000284
"44",236.574161410879,1000020868,1000000101,1000025739,2000000012,NA,1000000284
"45",87.6955943161018,33804,1000000146,1000026724,2000000012,NA,1000000284
"46",125.425094196285,1000005276,1000000146,1000026724,2000000012,NA,1000000284
"47",146.839134668822,34006,1000000146,1000026724,2000000012,NA,1000000284
"48",115.227932066506,49943,1000000078,2000000002,2000000012,NA,1000000284
"49",176.410904845182,1000020992,1000000147,1000026745,2000000012,NA,1000000284
"50",163.154594076469,25655,1000000061,1000005005,2000000012,NA,1000000284
"51",130.523675261175,50836,1000000061,1000005005,2000000012,NA,1000000284
"52",162.688243895724,1,1000000148,1000026746,2000000012,NA,1000000284
"53",205.744741272504,1000000741,1000000148,1000026746,2000000012,NA,1000000284
"54",177.747412928982,1000000971,1000000148,1000026746,2000000012,NA,1000000284
"55",217.056793094482,201,1000000148,1000026746,2000000012,NA,1000000284
"56",199.87661433823,201,1000000148,1000026746,2000000012,NA,1000000284
"57",235.156076030041,201,1000000148,1000026746,2000000012,NA,1000000284
"58",227.166939474744,201,1000000148,1000026746,2000000012,NA,1000000284
"59",164.03155001963,201,1000000148,1000026746,2000000012,NA,1000000284
"60",229.358649487848,201,1000000148,1000026746,2000000012,NA,1000000284
"61",212.390571703895,201,1000000148,1000026746,2000000012,NA,1000000284
"62",232.469463782229,1000001679,1000000148,1000026746,2000000012,NA,1000000284
"63",177.8888135092,1000002189,1000000148,1000026746,2000000012,NA,1000000284
"64",206.451744479511,1000002189,1000000148,1000026746,2000000012,NA,1000000284
"65",208.148552257907,1000002189,1000000148,1000026746,2000000012,NA,1000000284
"66",190.544171557056,1000002189,1000000148,1000026746,2000000012,NA,1000000284
"67",199.381712103522,1000002189,1000000148,1000026746,2000000012,NA,1000000284
"68",191.675376708662,1000002221,1000000148,1000026746,2000000012,NA,1000000284
"69",209.491858381812,10766,1000000148,1000026746,2000000012,NA,1000000284
"70",147.593724666425,1000002737,1000000148,1000026746,2000000012,NA,1000000284
"71",172.939790856205,1000003330,1000000148,1000026746,2000000012,NA,1000000284
